0,17,53,44,127,0,0,69,149,0.99,0.03,0.01,255,238,0.93,0.01,0.00,0.00,0
0,6,80,319,731,0,0,7,7,1.00,0.00,0.00,11,255,1.00,0.00,0.09,0.02,0
0,6,80,275,337,0,0,1,4,1.00,0.00,0.75,255,255,1.00,0.00,0.00,0.00,0
0,6,80,223,923,0,0,4,5,1.00,0.00,0.40,205,255,1.00,0.00,0.00,0.02,0
0,17,53,33,93,0,0,1,1,1.00,0.00,0.00,41,52,1.00,0.00,1.00,0.04,0
0,6,80,323,2996,0,0,4,9,1.00,0.00,0.33,4,255,1.00,0.00,0.25,0.07,0
0,6,80,317,789,0,0,1,1,1.00,0.00,0.00,1,255,1.00,0.00,1.00,0.04,0
0,6,80,332,1394,0,0,23,23,1.00,0.00,0.00,141,255,1.00,0.00,0.01,0.02,0
0,6,80,201,7980,0,0,3,7,1.00,0.00,0.29,24,255,1.00,0.00,0.04,0.04,0
0,6,80,303,1380,0,0,3,3,1.00,0.00,0.00,122,73,0.60,0.03,0.01,0.00,0
0,6,80,366,2862,0,0,16,16,1.00,0.00,0.00,197,255,1.00,0.00,0.01,0.02,0
0,6,80,206,5015,0,0,7,9,1.00,0.00,0.22,7,255,1.00,0.00,0.14,0.05,0
0,6,80,327,660,0,0,8,8,1.00,0.00,0.00,8,252,1.00,0.00,0.12,0.04,0
0,6,80,54540,8314,0,0,4,4,1.00,0.00,0.00,80,80,1.00,0.00,0.01,0.00,2
0,6,80,218,2839,0,0,8,8,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0
0,6,80,0,0,0,0,1,1,1.00,0.00,0.00,4,254,1.00,0.00,0.25,0.25,0
0,6,80,205,4858,0,0,32,32,1.00,0.00,0.00,197,255,1.00,0.00,0.01,0.02,0
0,6,80,215,4408,0,0,2,2,1.00,0.00,0.00,2,255,1.00,0.00,0.50,0.05,0
0,6,80,314,2055,0,0,1,1,1.00,0.00,0.00,99,255,1.00,0.00,0.01,0.03,0
0,17,53,45,131,0,0,300,300,1.00,0.00,0.00,255,251,0.98,0.01,0.00,0.00,0
0,6,80,303,29228,0,0,25,25,1.00,0.00,0.00,134,255,1.00,0.00,0.01,0.01,0
0,6,80,222,6662,0,0,15,15,1.00,0.00,0.00,147,255,1.00,0.00,0.01,0.01,0
0,6,80,224,347,0,0,7,7,1.00,0.00,0.00,45,255,1.00,0.00,0.02,0.05,0
0,6,80,210,1863,0,0,7,7,1.00,0.00,0.00,255,255,1.00,0.00,0.01,0.00,0
0,6,80,293,732,0,0,20,32,1.00,0.00,0.12,50,255,1.00,0.00,0.02,0.01,0
0,6,80,214,266,0,0,10,12,1.00,0.00,0.25,12,255,1.00,0.00,0.08,0.02,0
0,6,80,227,1317,0,0,18,24,1.00,0.00,0.08,64,255,1.00,0.00,0.02,0.02,0
0,6,80,223,2358,0,0,5,11,1.00,0.00,0.27,128,255,1.00,0.00,0.01,0.03,0
0,6,80,219,841,0,0,6,6,1.00,0.00,0.00,12,255,1.00,0.00,0.08,0.01,0
0,6,80,184,783,0,0,17,34,1.00,0.00,0.09,17,255,1.00,0.00,0.06,0.01,0
0,6,80,0,0,0,0,1,2,1.00,0.00,1.00,2,40,1.00,0.00,0.50,0.38,0
0,6,80,210,1801,0,0,10,10,1.00,0.00,0.00,71,255,1.00,0.00,0.01,0.02,0
0,6,80,221,7473,0,0,8,9,1.00,0.00,0.22,40,255,1.00,0.00,0.03,0.03,0
0,6,80,301,1380,0,0,5,5,1.00,0.00,0.00,255,247,0.97,0.01,0.00,0.00,0
0,17,53,43,81,0,0,142,142,1.00,0.00,0.00,255,166,0.65,0.01,0.00,0.00,0
0,17,53,44,44,0,0,163,163,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0
0,6,80,236,667,0,0,5,7,1.00,0.00,0.29,255,255,1.00,0.00,0.00,0.00,0
0,6,80,54540,8314,0,0,4,6,1.00,0.00,0.50,197,197,1.00,0.00,0.01,0.00,2
0,17,53,46,139,0,0,252,252,1.00,0.00,0.00,255,252,0.99,0.01,0.00,0.00,0
0,6,80,54540,8314,0,0,5,5,1.00,0.00,0.00,235,235,1.00,0.00,0.00,0.00,2
0,6,80,215,337,0,0,17,17,1.00,0.00,0.00,83,255,1.00,0.00,0.01,0.02,0
0,6,80,293,296,0,0,3,4,1.00,0.00,0.50,216,255,1.00,0.00,0.00,0.02,0
0,6,80,250,2196,0,0,17,36,1.00,0.00,0.06,255,255,1.00,0.00,0.00,0.00,0
0,6,80,296,1518,0,0,9,9,1.00,0.00,0.00,36,255,1.00,0.00,0.03,0.01,0
0,6,80,333,1326,0,0,12,12,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0
0,6,80,231,2507,0,0,6,7,1.00,0.00,0.29,255,242,0.95,0.02,0.00,0.00,0
0,6,80,310,362,0,0,33,36,1.00,0.00,0.08,90,231,1.00,0.00,0.01,0.02,0
0,6,80,289,658,0,0,2,2,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0
0,6,80,242,2281,0,0,10,38,1.00,0.00,0.05,135,255,1.00,0.00,0.01,0.03,0
0,17,53,44,127,0,0,80,160,1.00,0.00,0.01,255,254,1.00,0.01,0.00,0.00,0
0,17,53,45,131,0,0,75,155,1.00,0.00,0.01,255,254,1.00,0.01,0.00,0.00,0
0,6,80,337,1669,0,0,7,13,1.00,0.00,0.23,255,255,1.00,0.00,0.00,0.00,0
0,6,80,226,1964,0,0,45,46,1.00,0.00,0.04,255,255,1.00,0.00,0.00,0.00,0
0,6,80,0,0,0,0,1,2,1.00,0.00,1.00,164,136,0.83,0.01,0.01,0.00,0
0,6,80,185,4841,0,0,3,18,1.00,0.00,0.17,9,255,1.00,0.00,0.11,0.05,0
0,6,80,210,284,0,0,5,7,1.00,0.00,0.43,32,255,1.00,0.00,0.03,0.04,0
0,17,53,43,125,0,0,70,150,1.00,0.00,0.01,255,254,1.00,0.01,0.00,0.00,0
0,17,53,43,130,0,0,79,157,1.00,0.00,0.01,255,237,0.93,0.01,0.00,0.00,0
0,6,80,213,632,0,0,15,15,1.00,0.00,0.00,40,255,1.00,0.00,0.03,0.04,0
0,6,80,200,1660,0,0,8,9,1.00,0.00,0.22,255,255,1.00,0.00,0.00,0.00,0
0,6,80,246,2362,0,0,5,14,1.00,0.00,0.21,255,255,1.00,0.00,0.00,0.00,0
0,6,80,255,493,0,0,9,9,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0
0,6,80,322,272,0,0,4,7,1.00,0.00,0.29,255,246,0.96,0.01,0.00,0.00,0
0,6,80,149,7542,0,0,21,21,1.00,0.00,0.00,158,255,1.00,0.00,0.01,0.01,0
0,17,53,29,29,0,0,4,6,1.00,0.00,0.50,255,254,1.00,0.01,0.01,0.00,0
0,6,80,177,1531,0,0,2,2,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0
0,6,80,300,1146,0,0,9,9,1.00,0.00,0.00,108,255,1.00,0.00,0.01,0.02,0
0,6,80,326,276,0,0,2,3,1.00,0.00,0.67,255,237,0.93,0.01,0.00,0.00,0
0,6,80,325,788,0,0,15,15,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0
0,6,80,227,2507,0,0,4,4,1.00,0.00,0.00,255,242,0.95,0.02,0.00,0.00,0
0,6,80,212,882,0,0,11,11,1.00,0.00,0.00,255,255,1.00,0.00,0.01,0.00,0
0,6,80,214,1367,0,0,4,4,1.00,0.00,0.00,106,255,1.00,0.00,0.01,0.02,0
0,6,80,225,6991,0,0,2,2,1.00,0.00,0.00,57,255,1.00,0.00,0.02,0.01,0
0,6,80,0,0,0,0,2,2,1.00,0.00,0.00,7,255,1.00,0.00,0.29,0.01,0
0,17,53,46,127,0,0,76,156,1.00,0.00,0.01,255,253,0.99,0.01,0.00,0.00,0
0,6,80,208,5604,0,0,2,2,1.00,0.00,0.00,67,255,1.00,0.00,0.01,0.05,0
0,6,80,162,19994,0,0,1,6,1.00,0.00,0.33,14,255,1.00,0.00,0.07,0.04,0
0,6,80,233,6329,0,0,16,16,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0
0,6,80,303,15021,0,0,12,13,1.00,0.00,0.15,85,255,1.00,0.00,0.01,0.03,0
0,6,80,230,1380,0,0,3,3,1.00,0.00,0.00,255,219,0.86,0.01,0.00,0.00,0
0,6,80,0,0,0,0,200,2,0.01,0.06,0.00,255,18,0.07,0.07,0.00,0.00,1
0,6,80,234,927,0,0,3,4,1.00,0.00,0.50,3,255,1.00,0.00,0.33,0.06,0
0,6,80,223,8584,0,0,10,27,1.00,0.00,0.07,255,255,1.00,0.00,0.00,0.00,0
0,6,80,337,7189,0,0,6,10,1.00,0.00,0.20,10,255,1.00,0.00,0.10,0.02,0
0,6,80,319,2344,0,0,3,6,1.00,0.00,0.50,149,149,1.00,0.00,0.01,0.00,0
0,6,80,326,1511,0,0,6,6,1.00,0.00,0.00,251,255,1.00,0.00,0.00,0.01,0
0,6,80,338,392,0,0,15,15,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0
0,6,80,312,2288,0,0,6,6,1.00,0.00,0.00,44,255,1.00,0.00,0.02,0.04,0
0,6,80,239,8784,0,0,6,6,1.00,0.00,0.00,6,255,1.00,0.00,0.17,0.01,0
0,17,53,35,0,0,0,1,2,1.00,0.00,1.00,238,21,0.09,0.03,0.09,0.00,0
0,6,80,324,185,0,0,2,2,1.00,0.00,0.00,4,255,1.00,0.00,0.25,0.02,0
0,6,80,0,0,0,0,1,1,1.00,0.00,0.00,61,210,1.00,0.00,0.02,0.10,0
0,6,80,185,4841,0,0,3,4,1.00,0.00,0.50,176,255,1.00,0.00,0.01,0.03,0
0,6,80,312,3966,0,0,12,15,1.00,0.00,0.13,152,255,1.00,0.00,0.01,0.04,0
0,17,53,45,133,0,0,228,308,1.00,0.00,0.01,255,253,0.99,0.01,0.00,0.00,0
0,6,80,313,2698,0,0,3,3,1.00,0.00,0.00,255,240,0.94,0.01,0.00,0.00,0
0,6,80,192,758,0,0,3,16,1.00,0.00,0.25,122,255,1.00,0.00,0.01,0.01,0
0,6,80,0,0,0,0,1,1,1.00,0.00,0.00,14,219,1.00,0.00,0.07,0.16,0
0,6,80,255,36500,0,0,4,4,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0
0,6,80,241,1556,0,0,4,4,1.00,0.00,0.00,34,255,1.00,0.00,0.03,0.04,0
0,6,80,221,1481,0,0,11,11,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0
0,6,80,333,3679,0,0,20,20,1.00,0.00,0.00,190,255,1.00,0.00,0.01,0.02,0
0,6,80,315,2777,0,0,4,13,1.00,0.00,0.15,38,255,1.00,0.00,0.03,0.01,0
252,6,80,222,238,0,0,1,1,1.00,0.00,0.00,79,255,1.00,0.00,0.01,0.07,0
0,6,80,277,11830,0,0,2,14,1.00,0.00,0.36,4,255,1.00,0.00,0.25,0.01,0
0,17,53,44,110,0,0,223,300,1.00,0.00,0.01,148,109,0.74,0.02,0.01,0.00,0
0,6,80,203,331,0,0,15,15,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0
0,6,80,0,0,0,0,1,1,1.00,0.00,0.00,1,136,1.00,0.00,1.00,0.16,0
0,6,80,206,955,0,0,12,14,1.00,0.00,0.14,164,255,1.00,0.00,0.01,0.03,0
0,6,80,232,5309,0,0,21,21,1.00,0.00,0.00,23,255,1.00,0.00,0.04,0.01,0
0,17,53,44,73,0,0,236,236,1.00,0.00,0.00,255,250,0.98,0.01,0.01,0.00,0
0,6,80,297,1423,0,0,22,22,1.00,0.00,0.00,22,255,1.00,0.00,0.05,0.02,0
0,6,80,369,7931,0,0,14,14,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0
0,6,80,0,0,0,0,1,2,1.00,0.00,1.00,50,251,1.00,0.00,0.02,0.16,0
0,6,80,0,0,0,0,1,1,1.00,0.00,0.00,2,247,1.00,0.00,0.50,0.07,0
0,6,80,316,3632,0,0,5,5,1.00,0.00,0.00,5,255,1.00,0.00,0.20,0.02,0
0,6,80,0,0,0,0,19,12,0.63,0.21,0.00,255,58,0.23,0.02,0.00,0.00,1
0,6,80,252,1133,0,0,6,19,1.00,0.00,0.11,12,255,1.00,0.00,0.08,0.06,0
0,6,80,208,1240,0,0,8,10,1.00,0.00,0.30,255,255,1.00,0.00,0.00,0.00,0
0,6,80,291,375,0,0,4,4,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0
0,17,53,44,128,0,0,70,150,1.00,0.00,0.01,255,255,1.00,0.00,0.00,0.00,0
0,17,53,88,0,0,0,2,7,1.00,0.00,0.29,80,60,0.75,0.03,0.75,0.00,0
0,6,80,241,1991,0,0,2,2,1.00,0.00,0.00,91,255,1.00,0.00,0.01,0.05,0
0,6,80,293,2400,0,0,5,43,1.00,0.00,0.12,158,255,1.00,0.00,0.01,0.01,0
0,6,80,199,3413,0,0,18,26,1.00,0.00,0.12,115,255,1.00,0.00,0.01,0.02,0
0,6,80,229,1901,0,0,8,8,1.00,0.00,0.00,8,255,1.00,0.00,0.12,0.04,0
0,6,80,296,1630,0,0,26,26,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0
0,6,80,0,0,0,0,4,4,1.00,0.00,0.00,6,4,0.67,0.33,0.17,0.00,1
0,6,80,321,1543,0,0,7,7,1.00,0.00,0.00,145,181,1.00,0.00,0.01,0.01,0
0,6,80,0,0,0,0,296,19,0.06,0.05,0.00,255,19,0.07,0.06,0.00,0.00,1
0,6,80,0,0,0,0,1,1,1.00,0.00,0.00,5,255,1.00,0.00,0.20,0.02,0
0,6,80,264,295,0,0,7,7,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0
0,6,80,204,1651,0,0,11,11,1.00,0.00,0.00,252,255,1.00,0.00,0.00,0.01,0
0,6,80,264,1478,0,0,1,1,1.00,0.00,0.00,255,227,0.89,0.02,0.00,0.00,0
0,6,80,0,0,0,0,7,5,0.57,0.29,0.40,167,44,0.26,0.02,0.01,0.00,1
0,6,80,246,4184,0,0,11,23,1.00,0.00,0.17,250,255,1.00,0.00,0.00,0.01,0
0,6,80,260,2198,0,0,4,4,1.00,0.00,0.00,25,255,1.00,0.00,0.04,0.07,0
0,6,80,298,7299,0,0,1,1,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0
0,6,80,54540,8314,0,0,2,2,1.00,0.00,0.00,180,180,1.00,0.00,0.01,0.00,2
0,6,80,309,412,0,0,24,25,1.00,0.00,0.08,255,255,1.00,0.00,0.00,0.00,0
0,6,80,0,0,0,0,1,1,1.00,0.00,0.00,28,255,1.00,0.00,0.04,0.11,0
0,6,80,182,886,0,0,3,3,1.00,0.00,0.00,29,255,1.00,0.00,0.03,0.02,0
0,6,80,255,950,0,0,21,24,1.00,0.00,0.12,160,255,1.00,0.00,0.01,0.03,0
0,6,80,302,3415,0,0,1,5,1.00,0.00,0.40,255,255,1.00,0.00,0.00,0.00,0
0,6,80,173,438,0,0,1,1,1.00,0.00,0.00,120,255,1.00,0.00,0.01,0.01,0
0,17,53,44,74,0,0,127,130,1.00,0.00,0.02,255,225,0.88,0.01,0.00,0.00,0
0,6,80,334,2840,0,0,8,8,1.00,0.00,0.00,8,255,1.00,0.00,0.12,0.02,0
0,6,80,225,1675,0,0,1,2,1.00,0.00,1.00,9,255,1.00,0.00,0.11,0.04,0
0,6,80,316,473,0,0,1,27,1.00,0.00,0.11,255,255,1.00,0.00,0.00,0.00,0
0,6,80,209,934,0,0,2,2,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0
0,17,53,45,136,0,0,77,155,1.00,0.00,0.01,255,255,1.00,0.00,0.00,0.00,0
0,6,80,275,833,0,0,4,5,1.00,0.00,0.40,162,255,1.00,0.00,0.01,0.02,0
0,6,80,375,3119,0,0,6,8,1.00,0.00,0.38,255,255,1.00,0.00,0.00,0.00,0
0,6,80,210,274,0,0,42,42,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0
0,6,80,0,0,0,0,1,1,1.00,0.00,0.00,10,255,1.00,0.00,0.10,0.06,0
0,6,80,244,2211,0,0,11,11,1.00,0.00,0.00,38,255,1.00,0.00,0.03,0.02,0
0,6,80,350,937,0,0,22,22,1.00,0.00,0.00,135,255,1.00,0.00,0.01,0.02,0
0,6,80,245,776,0,0,30,31,1.00,0.00,0.06,42,255,1.00,0.00,0.02,0.02,0
0,6,80,186,12984,0,0,4,4,1.00,0.00,0.00,93,255,1.00,0.00,0.01,0.02,0
0,6,80,210,1295,0,0,3,16,1.00,0.00,0.19,34,218,1.00,0.00,0.03,0.02,0
0,6,80,280,2446,0,0,11,13,1.00,0.00,0.15,255,255,1.00,0.00,0.00,0.00,0
0,6,80,227,2047,0,0,4,4,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0
0,6,80,231,2239,0,0,2,2,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0
0,17,53,43,126,0,0,139,218,1.00,0.00,0.01,255,208,0.82,0.01,0.00,0.00,0
0,6,80,0,0,0,0,278,6,0.02,0.06,0.00,255,5,0.02,0.06,0.00,0.00,1
0,6,80,247,2495,0,0,2,2,1.00,0.00,0.00,60,255,1.00,0.00,0.02,0.02,0
0,17,53,33,0,0,0,1,2,1.00,0.00,1.00,59,4,0.07,0.10,0.07,0.00,0
0,6,80,0,0,0,0,1,2,1.00,0.00,1.00,21,255,1.00,0.00,0.05,0.17,0
0,6,80,142,27062,0,0,3,13,1.00,0.00,0.31,255,255,1.00,0.00,0.00,0.00,0
0,6,80,227,1074,0,0,17,17,1.00,0.00,0.00,138,255,1.00,0.00,0.01,0.05,0
0,6,80,297,7339,0,0,6,7,1.00,0.00,0.29,63,255,1.00,0.00,0.02,0.04,0
0,6,80,243,30881,0,0,4,4,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0
0,6,80,296,495,0,0,20,21,1.00,0.00,0.10,255,255,1.00,0.00,0.00,0.00,0
0,17,53,44,115,0,0,112,117,1.00,0.00,0.03,255,255,1.00,0.00,0.00,0.00,0
0,6,80,0,0,0,0,1,1,1.00,0.00,0.00,11,243,1.00,0.00,0.09,0.19,0
0,6,80,0,0,0,0,2,2,1.00,0.00,0.00,95,255,1.00,0.00,0.02,0.10,0
0,6,80,308,1159,0,0,16,16,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0
0,6,80,211,1792,0,0,7,7,1.00,0.00,0.00,73,255,1.00,0.00,0.01,0.04,0
0,17,53,44,79,0,0,167,167,1.00,0.00,0.00,255,234,0.92,0.01,0.00,0.00,0
0,6,80,0,0,0,0,8,8,1.00,0.00,0.00,24,171,1.00,0.00,0.04,0.19,0
0,6,80,313,1422,0,0,8,10,1.00,0.00,0.20,8,162,1.00,0.00,0.12,0.05,0
0,6,80,301,416,0,0,9,9,1.00,0.00,0.00,9,203,1.00,0.00,0.11,0.03,0
0,6,80,216,3085,0,0,9,9,1.00,0.00,0.00,63,255,1.00,0.00,0.02,0.05,0
0,6,80,341,4291,0,0,17,17,1.00,0.00,0.00,56,255,1.00,0.00,0.02,0.01,0
0,6,80,319,274,0,0,26,26,1.00,0.00,0.00,27,255,1.00,0.00,0.04,0.02,0
